# device,moes_bench,seconds,20.0,from,254,to,off,t_pub,1789598201.934,t_readback,1789598202.305,readback_level,242,sensors,BH1750 hres MTreg=31 (~54 ms)  TSL2591 id=0x50 gain=1x atime=100 ms
t_rel_pub,bh,c0,c1
10.598,17811,6279,1502
10.610,17811,6279,1502
10.622,17811,6234,1406
10.634,17811,6234,1406
10.646,17534,6234,1406
10.658,17534,6234,1406
10.671,17534,6234,1406
10.683,17534,6234,1406
10.695,17534,6234,1406
10.707,17265,6234,1406
10.719,17265,6234,1406
10.731,17265,6195,1336
10.743,17265,6195,1336
10.755,17265,6195,1336
10.767,17056,6195,1336
10.779,17056,6195,1336
10.791,17056,6195,1336
10.803,17056,6195,1336
10.815,16764,6195,1336
10.827,16764,6130,1284
10.839,16764,6130,1284
10.851,16764,6130,1284
10.863,16764,6130,1284
10.876,16540,6130,1284
10.888,16540,6130,1284
10.900,16540,6130,1284
10.912,16540,6130,1284
10.924,16540,6130,1284
10.936,16210,6008,1239
10.948,16210,6008,1239
10.960,16210,6008,1239
10.972,16210,6008,1239
10.984,15915,6008,1239
10.996,15915,6008,1239
11.008,15915,6008,1239
11.020,15915,6008,1239
11.032,15915,6008,1239
11.044,15682,5880,1199
11.056,15682,5880,1199
11.068,15682,5880,1199
11.080,15682,5880,1199
11.093,15512,5880,1199
11.105,15512,5880,1199
11.117,15512,5880,1199
11.129,15512,5880,1199
11.141,15512,5770,1167
11.153,15303,5770,1167
11.165,15303,5770,1167
11.177,15303,5770,1167
11.189,15303,5770,1167
11.201,15303,5770,1167
11.213,15072,5770,1167
11.225,15072,5770,1167
11.237,15072,5770,1167
11.249,15072,5639,1136
11.261,14858,5639,1136
11.273,14858,5639,1136
11.285,14858,5639,1136
11.297,14858,5639,1136
11.310,14858,5639,1136
11.322,14648,5639,1136
11.334,14648,5639,1136
11.346,14648,5639,1136
11.358,14648,5500,1106
11.370,14648,5500,1106
11.382,14426,5500,1106
11.394,14426,5500,1106
11.406,14426,5500,1106
11.418,14426,5500,1106
11.430,14146,5500,1106
11.442,14146,5500,1106
11.454,14146,5354,1077
11.466,14146,5354,1077
11.478,14146,5354,1077
11.490,14017,5354,1077
11.502,14017,5354,1077
11.514,14017,5354,1077
11.527,14017,5354,1077
11.539,13787,5354,1077
11.551,13787,5354,1077
11.563,13787,5198,1046
11.575,13787,5198,1046
11.587,13787,5198,1046
11.599,13524,5198,1046
11.611,13524,5198,1046
11.623,13524,5198,1046
11.635,13524,5198,1046
11.647,13524,5198,1046
11.659,13359,5055,1018
11.671,13359,5055,1018
11.683,13359,5055,1018
11.695,13359,5055,1018
11.707,13200,5055,1018
11.719,13200,5055,1018
11.731,13200,5055,1018
11.744,13200,5055,1018
11.756,13200,5055,1018
11.768,12864,4917,990
11.780,12864,4917,990
11.792,12864,4917,990
11.804,12864,4917,990
11.816,12864,4917,990
11.828,12674,4917,990
11.840,12674,4917,990
11.852,12674,4917,990
11.864,12674,4917,990
11.876,12513,4764,960
11.888,12513,4764,960
11.900,12513,4764,960
11.912,12513,4764,960
11.924,12513,4764,960
11.936,12310,4764,960
11.948,12310,4764,960
11.961,12310,4764,960
11.973,12310,4626,933
11.985,12123,4626,933
11.997,12123,4626,933
12.009,12123,4626,933
12.021,12123,4626,933
12.033,12123,4626,933
12.045,11918,4626,933
12.057,11918,4626,933
12.069,11918,4626,933
12.081,11918,4493,906
12.093,11918,4493,906
12.105,11746,4493,906
12.117,11746,4493,906
12.129,11746,4493,906
12.141,11746,4493,906
12.153,11553,4493,906
12.165,11553,4493,906
12.178,11553,4493,906
12.190,11553,4363,881
12.202,11553,4363,881
12.214,11356,4363,881
12.226,11356,4363,881
12.238,11356,4363,881
12.250,11356,4363,881
12.262,11356,4363,881
12.274,11196,4363,881
12.286,11196,4237,856
12.298,11196,4237,856
12.310,11196,4237,856
12.322,11004,4237,856
12.334,11004,4237,856
12.346,11004,4237,856
12.358,11004,4237,856
12.370,11004,4237,856
12.382,10825,4237,856
12.395,10825,4102,829
12.407,10825,4102,829
12.419,10825,4102,829
12.431,10650,4102,829
12.443,10650,4102,829
12.455,10650,4102,829
12.467,10650,4102,829
12.479,10650,4102,829
12.491,10478,4102,829
12.503,10478,3982,805
12.515,10478,3982,805
12.527,10478,3982,805
12.539,10478,3982,805
12.551,10318,3982,805
12.563,10318,3982,805
12.575,10318,3982,805
12.587,10318,3982,805
12.600,10063,3869,784
12.612,10063,3869,784
12.624,10063,3869,784
12.636,10063,3869,784
12.648,10063,3869,784
12.660,9930,3869,784
12.672,9930,3869,784
12.684,9930,3869,784
12.696,9930,3869,784
12.708,9765,3741,758
12.720,9765,3741,758
12.732,9765,3741,758
12.744,9765,3741,758
12.756,9765,3741,758
12.768,9579,3741,758
12.780,9579,3741,758
12.792,9579,3741,758
12.804,9579,3741,758
12.817,9579,3634,737
12.829,9420,3634,737
12.841,9420,3634,737
12.853,9420,3634,737
12.865,9420,3634,737
12.877,9327,3634,737
12.889,9327,3634,737
12.901,9327,3634,737
12.913,9327,3535,717
12.925,9327,3535,717
12.937,9192,3535,717
12.949,9192,3535,717
12.961,9192,3535,717
12.973,9192,3535,717
12.985,9192,3535,717
12.997,9059,3535,717
13.009,9059,3535,717
13.021,9059,3445,700
13.034,9059,3445,700
13.046,8945,3445,700
13.058,8945,3445,700
13.070,8945,3445,700
13.082,8945,3445,700
13.094,8945,3445,700
13.106,8819,3445,700
13.118,8819,3445,700
13.130,8819,3360,683
13.142,8819,3360,683
13.154,8819,3360,683
13.166,8692,3360,683
13.178,8692,3360,683
13.190,8692,3360,683
13.202,8692,3360,683
13.214,8536,3360,683
13.226,8536,3259,663
13.238,8536,3259,663
13.251,8536,3259,663
13.263,8536,3259,663
13.275,8377,3259,663
13.287,8377,3259,663
13.299,8377,3259,663
13.311,8377,3259,663
13.323,8377,3259,663
13.335,8230,3154,643
13.347,8230,3154,643
13.359,8230,3154,643
13.371,8230,3154,643
13.383,8064,3154,643
13.395,8064,3154,643
13.407,8064,3154,643
13.419,8064,3154,643
13.431,8064,3154,643
13.443,7903,3037,620
13.455,7903,3037,620
13.468,7903,3037,620
13.480,7903,3037,620
13.492,7761,3037,620
13.504,7761,3037,620
13.516,7761,3037,620
13.528,7761,3037,620
13.540,7761,2947,602
13.552,7637,2947,602
13.564,7637,2947,602
13.576,7637,2947,602
13.588,7637,2947,602
13.600,7637,2947,602
13.612,7517,2947,602
13.624,7517,2947,602
13.636,7517,2947,602
13.648,7517,2856,584
13.660,7350,2856,584
13.672,7350,2856,584
13.685,7350,2856,584
13.697,7350,2856,584
13.709,7350,2856,584
13.721,7260,2856,584
13.733,7260,2856,584
13.745,7260,2773,567
13.757,7260,2773,567
13.769,7137,2773,567
13.781,7137,2773,567
13.793,7137,2773,567
13.805,7137,2773,567
13.817,7137,2773,567
13.829,6984,2773,567
13.841,6984,2773,567
13.853,6984,2692,551
13.865,6984,2692,551
13.877,6984,2692,551
13.889,6908,2692,551
13.902,6908,2692,551
13.914,6908,2692,551
13.926,6908,2692,551
13.938,6802,2692,551
13.950,6802,2692,551
13.962,6802,2614,536
13.974,6802,2614,536
13.986,6802,2614,536
13.998,6698,2614,536
14.010,6698,2614,536
14.022,6698,2614,536
14.034,6698,2614,536
14.046,6698,2614,536
14.058,6581,2533,520
14.070,6581,2533,520
14.082,6581,2533,520
14.094,6581,2533,520
14.106,6470,2533,520
14.119,6470,2533,520
14.131,6470,2533,520
14.143,6470,2533,520
14.155,6470,2533,520
14.167,6331,2457,505
14.179,6331,2457,505
14.191,6331,2457,505
14.203,6331,2457,505
14.215,6272,2457,505
14.227,6272,2457,505
14.239,6272,2457,505
14.251,6272,2457,505
14.263,6272,2457,505
14.275,6139,2381,490
14.287,6139,2381,490
14.299,6139,2381,490
14.311,6139,2381,490
14.324,6139,2381,490
14.336,6035,2381,490
14.348,6035,2381,490
14.360,6035,2381,490
14.372,6035,2306,475
14.384,5937,2306,475
14.396,5937,2306,475
14.408,5937,2306,475
14.420,5937,2306,475
14.432,5937,2306,475
14.444,5839,2306,475
14.456,5839,2306,475
14.468,5839,2306,475
14.480,5839,2241,463
14.492,5839,2241,463
14.504,5762,2241,463
14.516,5762,2241,463
14.528,5762,2241,463
14.541,5762,2241,463
14.553,5654,2241,463
14.565,5654,2241,463
14.577,5654,2241,463
14.589,5654,2180,450
14.601,5654,2180,450
14.613,5572,2180,450
14.625,5572,2180,450
14.637,5572,2180,450
14.649,5572,2180,450
14.661,5488,2180,450
14.673,5488,2180,450
14.685,5488,2119,438
14.697,5488,2119,438
14.709,5488,2119,438
14.721,5397,2119,438
14.733,5397,2119,438
14.745,5397,2119,438
14.758,5397,2119,438
14.770,5397,2119,438
14.782,5298,2119,438
14.794,5298,2061,427
14.806,5298,2061,427
14.818,5298,2061,427
14.830,5233,2061,427
14.842,5233,2061,427
14.854,5233,2061,427
14.866,5233,2061,427
14.878,5233,2061,427
14.890,5132,2061,427
14.902,5132,1994,413
14.914,5132,1994,413
14.926,5132,1994,413
14.938,5003,1994,413
14.950,5003,1994,413
14.962,5003,1994,413
14.975,5003,1994,413
14.987,5003,1994,413
14.999,4905,1909,395
15.011,4905,1909,395
15.023,4905,1909,395
15.035,4905,1909,395
15.047,4905,1909,395
15.059,4787,1909,395
15.071,4787,1909,395
15.083,4787,1909,395
15.095,4787,1909,395
15.107,4650,1818,375
15.119,4650,1818,375
15.131,4650,1818,375
15.143,4650,1818,375
15.155,4650,1818,375
15.167,4535,1818,375
15.179,4535,1818,375
15.192,4535,1818,375
15.204,4535,1818,375
15.216,4535,1728,356
15.228,4435,1728,356
15.240,4435,1728,356
15.252,4435,1728,356
15.264,4435,1728,356
15.276,4336,1728,356
15.288,4336,1728,356
15.300,4336,1728,356
15.312,4336,1655,341
15.324,4336,1655,341
15.336,4246,1655,341
15.348,4246,1655,341
15.360,4246,1655,341
15.372,4246,1655,341
15.384,4246,1655,341
15.396,4151,1655,341
15.409,4151,1655,341
15.421,4151,1591,326
15.433,4151,1591,326
15.445,4068,1591,326
15.457,4068,1591,326
15.469,4068,1591,326
15.481,4068,1591,326
15.493,4068,1591,326
15.505,3985,1591,326
15.517,3985,1591,326
15.529,3985,1527,312
15.541,3985,1527,312
15.553,3985,1527,312
15.565,3901,1527,312
15.577,3901,1527,312
15.589,3901,1527,312
15.601,3901,1527,312
15.613,3825,1527,312
15.626,3825,1467,299
15.638,3825,1467,299
15.650,3825,1467,299
15.662,3825,1467,299
15.674,3743,1467,299
15.686,3743,1467,299
15.698,3743,1467,299
15.710,3743,1467,299
15.722,3669,1467,299
15.734,3669,1407,286
15.746,3669,1407,286
15.758,3669,1407,286
15.770,3669,1407,286
15.782,3598,1407,286
15.794,3598,1407,286
15.806,3598,1407,286
15.818,3598,1407,286
15.831,3598,1355,275
15.843,3527,1355,275
15.855,3527,1355,275
15.867,3527,1355,275
15.879,3527,1355,275
15.891,3456,1355,275
15.903,3456,1355,275
15.915,3456,1355,275
15.927,3456,1355,275
15.939,3456,1297,263
15.951,3368,1297,263
15.963,3368,1297,263
15.975,3368,1297,263
15.987,3368,1297,263
15.999,3303,1297,263
16.011,3303,1297,263
16.023,3303,1297,263
16.035,3303,1297,263
16.048,3303,1240,251
16.060,3238,1240,251
16.072,3238,1240,251
16.084,3238,1240,251
16.096,3238,1240,251
16.108,3238,1240,251
16.120,3178,1240,251
16.132,3178,1240,251
16.144,3178,1195,241
16.156,3178,1195,241
16.168,3120,1195,241
16.180,3120,1195,241
16.192,3120,1195,241
16.204,3120,1195,241
16.216,3120,1195,241
16.228,3058,1195,241
16.240,3058,1195,241
16.252,3058,1153,232
16.265,3058,1153,232
16.277,3058,1153,232
16.289,3008,1153,232
16.301,3008,1153,232
16.313,3008,1153,232
16.325,3008,1153,232
16.337,2948,1153,232
16.349,2948,1153,232
16.361,2948,1110,222
16.373,2948,1110,222
16.385,2948,1110,222
16.397,2890,1110,222
16.409,2890,1110,222
16.421,2890,1110,222
16.433,2890,1110,222
16.445,2843,1110,222
16.457,2843,1069,213
16.469,2843,1069,213
16.482,2843,1069,213
16.494,2843,1069,213
16.506,2793,1069,213
16.518,2793,1069,213
16.530,2793,1069,213
16.542,2793,1069,213
16.554,2793,1069,213
16.566,2751,1035,206
16.578,2751,1035,206
16.590,2751,1035,206
16.602,2751,1035,206
16.614,2699,1035,206
16.626,2699,1035,206
16.638,2699,1035,206
16.650,2699,1035,206
16.662,2699,1035,206
16.674,2609,990,196
16.686,2609,990,196
16.699,2609,990,196
16.711,2609,990,196
16.723,2609,990,196
16.735,2497,990,196
16.747,2497,990,196
16.759,2497,990,196
16.771,2497,912,181
16.783,2357,912,181
16.795,2357,912,181
16.807,2357,912,181
16.819,2357,912,181
16.831,2357,912,181
16.843,2250,912,181
16.855,2250,912,181
16.867,2250,912,181
16.879,2250,832,165
16.891,2250,832,165
16.903,2151,832,165
16.916,2151,832,165
16.928,2151,832,165
16.940,2151,832,165
16.952,2051,832,165
16.964,2051,832,165
16.976,2051,832,165
16.988,2051,764,152
17.000,2051,764,152
17.012,1958,764,152
17.024,1958,764,152
17.036,1958,764,152
17.048,1958,764,152
17.060,1859,764,152
17.072,1859,764,152
17.084,1859,696,138
17.096,1859,696,138
17.108,1859,696,138
17.120,1779,696,138
17.133,1779,696,138
17.145,1779,696,138
17.157,1779,696,138
17.169,1779,696,138
17.181,1687,696,138
17.193,1687,636,127
17.205,1687,636,127
17.217,1687,636,127
17.229,1600,636,127
17.241,1600,636,127
17.253,1600,636,127
17.265,1600,636,127
17.277,1600,636,127
17.289,1518,636,127
17.301,1518,577,115
17.313,1518,577,115
17.325,1518,577,115
17.337,1518,577,115
17.350,1438,577,115
17.362,1438,577,115
17.374,1438,577,115
17.386,1438,577,115
17.398,1360,522,104
17.410,1360,522,104
17.422,1360,522,104
17.434,1360,522,104
17.446,1360,522,104
17.458,1274,522,104
17.470,1274,522,104
17.482,1274,522,104
17.494,1274,522,104
17.506,1199,465,92
17.518,1199,465,92
17.530,1199,465,92
17.542,1199,465,92
17.555,1199,465,92
17.567,1128,465,92
17.579,1128,465,92
17.591,1128,465,92
17.603,1128,411,82
17.615,1128,411,82
17.627,1037,411,82
17.639,1037,411,82
17.651,1037,411,82
17.663,1037,411,82
17.675,971,411,82
17.687,971,411,82
17.699,971,411,82
17.711,971,359,71
17.723,971,359,71
17.735,910,359,71
17.747,910,359,71
17.759,910,359,71
17.772,910,359,71
17.784,841,359,71
17.796,841,359,71
17.808,841,359,71
17.820,841,313,62
17.832,841,313,62
17.844,791,313,62
17.856,791,313,62
17.868,791,313,62
17.880,791,313,62
17.892,791,313,62
17.904,729,313,62
17.916,729,275,54
17.928,729,275,54
17.940,729,275,54
17.952,680,275,54
17.964,680,275,54
17.976,680,275,54
17.989,680,275,54
18.001,680,275,54
18.013,618,275,54
18.025,618,234,46
18.037,618,234,46
18.049,618,234,46
18.061,618,234,46
18.073,580,234,46
18.085,580,234,46
18.097,580,234,46
18.109,580,234,46
18.121,517,234,46
18.133,517,198,38
18.145,517,198,38
18.157,517,198,38
18.169,517,198,38
18.181,472,198,38
18.193,472,198,38
18.206,472,198,38
18.218,472,198,38
18.230,425,162,31
18.242,425,162,31
18.254,425,162,31
18.266,425,162,31
18.278,425,162,31
18.290,391,162,31
18.302,391,162,31
18.314,391,162,31
18.326,391,162,31
18.338,391,136,25
18.350,355,136,25
18.362,355,136,25
18.374,355,136,25
18.386,355,136,25
18.398,324,136,25
18.410,324,136,25
18.423,324,136,25
18.435,324,136,25
18.447,324,111,20
18.459,280,111,20
18.471,280,111,20
18.483,280,111,20
18.495,280,111,20
18.507,245,111,20
18.519,245,111,20
18.531,245,111,20
18.543,245,88,16
18.555,245,88,16
18.567,226,88,16
18.579,226,88,16
18.591,226,88,16
18.603,226,88,16
18.615,226,88,16
18.627,195,88,16
18.640,195,88,16
18.652,195,71,13
18.664,195,71,13
18.676,177,71,13
18.688,177,71,13
18.700,177,71,13
18.712,177,71,13
18.724,177,71,13
18.736,142,71,13
18.748,142,71,13
18.760,142,54,10
18.772,142,54,10
18.784,142,54,10
18.796,122,54,10
18.808,122,54,10
18.820,122,54,10
18.832,122,54,10
18.845,80,54,10
18.857,80,33,6
18.869,80,33,6
18.881,80,33,6
18.893,80,33,6
18.905,66,33,6
18.917,66,33,6
18.929,66,33,6
18.941,66,33,6
18.953,43,33,6
18.965,43,21,4
18.977,43,21,4
18.989,43,21,4
19.001,43,21,4
19.013,43,21,4
19.025,43,21,4
19.037,43,21,4
19.049,43,21,4
19.062,43,21,4
19.074,22,14,2
19.086,22,14,2
19.098,22,14,2
19.110,22,14,2
19.122,10,14,2
19.134,10,14,2
19.146,10,14,2
19.158,10,14,2
19.170,10,5,1
19.182,7,5,1
19.194,7,5,1
19.206,7,5,1
19.218,7,5,1
19.230,7,5,1
19.242,7,5,1
19.254,7,5,1
19.266,7,5,1
19.279,7,4,1
19.291,6,4,1
19.303,6,4,1
19.315,6,4,1
19.327,6,4,1
19.339,6,4,1
19.351,6,4,1
19.363,6,4,1
19.375,6,4,1
19.387,6,4,1
19.399,6,4,1
19.411,6,4,1
19.423,6,4,1
19.435,6,4,1
19.447,6,4,1
19.459,6,4,1
19.471,6,4,1
19.483,6,4,1
19.496,6,4,1
19.508,6,4,1
19.520,6,4,1
19.532,6,4,1
19.544,6,4,1
19.556,6,4,1
19.568,6,4,1
19.580,6,4,1
19.592,6,4,1
19.604,6,4,1
19.616,6,4,1
19.628,6,4,1
19.640,6,4,1
19.652,6,4,1
19.664,6,4,1
19.676,6,4,1
19.688,6,4,1
19.700,6,4,1
19.713,6,4,1
19.725,6,4,1
19.737,6,4,1
19.749,6,4,1
19.761,6,4,1
19.773,6,4,1
19.785,6,4,1
19.797,6,4,1
19.809,6,4,1
19.821,6,4,1
19.833,6,4,1
19.845,6,4,1
19.857,6,4,1
19.869,6,4,1
19.881,6,4,1
19.893,6,4,1
19.905,6,4,1
19.917,6,4,1
19.930,6,4,1
19.942,6,4,1
19.954,6,4,1
19.966,6,4,1
19.978,6,4,1
19.990,6,4,1
20.002,6,4,1
20.014,6,4,1
20.026,6,4,1
20.038,6,4,1
20.050,6,4,1
20.062,6,4,1
20.074,6,4,1
20.086,6,4,1
20.098,6,4,1
20.110,6,4,1
20.122,6,4,1
20.134,6,4,1
20.147,6,4,1
20.159,6,4,1
20.171,6,4,1
20.183,6,4,1
20.195,6,4,1
20.207,6,4,1
20.219,6,4,1
20.231,6,4,1
20.243,6,4,1
20.255,6,4,1
20.267,6,4,1
20.279,6,4,1
20.291,6,4,1
20.303,6,4,1
20.315,6,4,1
20.327,6,4,1
20.339,6,4,1
20.352,6,4,1
20.364,6,4,1
20.376,6,4,1
20.388,6,4,1
20.400,6,4,1
20.412,6,4,1
20.424,6,4,1
20.436,6,4,1
20.448,6,4,1
20.460,6,4,1
20.472,6,4,1
20.484,6,4,1
20.496,6,4,1
20.508,6,4,1
20.520,6,4,1
20.532,6,4,1
20.544,6,4,1
20.556,6,4,1
20.569,6,4,1
20.581,6,4,1
20.593,6,4,1
20.605,6,4,1
20.617,6,4,1
20.629,6,4,1
20.641,6,4,1
20.653,6,4,1
20.665,6,4,1
20.677,6,4,1
20.689,6,4,1
20.701,6,4,1
20.713,6,4,1
20.725,6,4,1
20.737,6,4,1
20.749,6,4,1
20.761,6,4,1
20.773,6,4,1
20.786,6,4,1
20.798,6,4,1
20.810,6,4,1
20.822,6,4,1
20.834,6,4,1
20.846,6,4,1
20.858,6,4,1
20.870,6,4,1
20.882,6,4,1
20.894,6,4,1
20.906,6,4,1
20.918,6,4,1
20.930,6,4,1
20.942,6,4,1
20.954,6,4,1
20.966,6,4,1
20.978,6,4,1
20.990,6,4,1
21.003,6,4,1
21.015,6,4,1
21.027,6,4,1
21.039,6,4,1
21.051,6,4,1
21.063,6,4,1
21.075,6,4,1
21.087,6,4,1
21.099,6,4,1
21.111,6,4,1
21.123,6,4,1
21.135,6,4,1
21.147,6,4,1
21.159,6,4,1
21.171,6,4,1
21.183,6,4,1
21.195,6,4,1
21.207,6,4,1
21.220,6,4,1
21.232,6,4,1
21.244,6,4,1
21.256,6,4,1
21.268,6,4,1
21.280,6,4,1
21.292,6,4,1
21.304,6,4,1
21.316,6,4,1
21.328,6,4,1
21.340,6,4,1
21.352,6,4,1
21.364,6,4,1
21.376,6,4,1
21.388,6,4,1
21.400,6,4,1
21.412,6,4,1
21.424,6,4,1
21.437,6,4,1
21.449,6,4,1
21.461,6,4,1
21.473,6,4,1
21.485,6,4,1
21.497,6,4,1
21.509,6,4,1
21.521,6,4,1
21.533,6,4,1
21.545,6,4,1
21.557,6,4,1
21.569,6,4,1
21.581,6,4,1
21.593,6,4,1
21.605,6,4,1
21.617,6,4,1
21.629,6,4,1
21.641,6,4,1
21.654,6,4,1
21.666,5,4,1
21.678,5,4,1
21.690,5,4,1
21.702,5,4,1
21.714,5,4,1
21.726,6,4,1
21.738,6,4,1
21.750,6,4,1
21.762,6,4,1
21.774,6,4,1
21.786,6,4,1
21.798,6,4,1
21.810,6,4,1
21.822,6,4,1
21.834,6,4,1
21.846,6,4,1
21.858,6,4,1
21.871,6,4,1
21.883,6,4,1
21.895,6,4,1
21.907,6,4,1
21.919,6,4,1
21.931,6,4,1
21.943,6,4,1
21.955,6,4,1
21.967,6,4,1
21.979,6,4,1
21.991,6,4,1
22.003,6,4,1
22.015,6,4,1
22.027,6,4,1
22.039,6,4,1
22.051,6,4,1
22.063,6,4,1
22.075,6,4,1
22.088,6,4,1
22.100,6,4,1
22.112,6,4,1
22.124,6,4,1
22.136,6,4,1
22.148,6,4,1
22.160,6,4,1
22.172,6,4,1
22.184,6,4,1
22.196,6,4,1
22.208,6,4,1
22.220,6,4,1
22.232,6,4,1
22.244,6,4,1
22.256,6,4,1
22.268,6,4,1
22.280,6,4,1
22.293,6,4,1
22.305,6,4,1
22.317,6,4,1
22.329,6,4,1
22.341,6,4,1
22.353,6,4,1
22.365,6,4,1
22.377,6,4,1
22.389,6,4,1
22.401,6,4,1
22.413,6,4,1
22.425,6,4,1
22.437,6,4,1
22.449,6,4,1
22.461,6,4,1
22.473,6,4,1
22.485,6,4,1
22.497,6,4,1
22.509,6,4,1
22.522,6,4,1
22.534,6,4,1
22.546,6,4,1
22.558,6,4,1
22.570,6,4,1
22.582,6,4,1
22.594,6,4,1
22.606,6,4,1
22.618,6,4,1
22.630,6,4,1
22.642,6,4,1
22.654,6,4,1
22.666,6,4,1
22.678,6,4,1
22.690,6,4,1
22.702,6,4,1
22.714,6,4,1
22.726,6,4,1
22.739,6,4,1
22.751,6,4,1
22.763,6,4,1
22.775,6,4,1
22.787,6,4,1
22.799,6,4,1
22.811,6,4,1
22.823,6,4,1
22.835,6,4,1
22.847,6,4,1
22.859,6,4,1
22.871,6,4,1
22.883,6,4,1
22.895,6,4,1
22.907,6,4,1
22.919,6,4,1
22.931,6,4,1
22.943,6,4,1
22.956,6,4,1
22.968,6,4,1
22.980,6,4,1
22.992,6,4,1
23.004,6,4,1
23.016,6,4,1
23.028,6,4,1
23.040,6,4,1
23.052,6,4,1
23.064,6,4,1
23.076,6,4,1
23.088,6,4,1
23.100,6,4,1
23.112,6,4,1
23.124,6,4,1
23.136,6,4,1
23.148,6,4,1
23.161,5,4,1
23.173,5,4,1
23.185,5,4,1
23.197,5,4,1
23.209,6,4,1
23.221,6,4,1
23.233,6,4,1
23.245,6,4,1
23.257,6,4,1
23.269,6,4,1
23.281,6,4,1
23.293,6,4,1
23.305,6,4,1
23.317,6,4,1
23.329,6,4,1
23.341,6,4,1
23.353,6,4,1
23.365,6,4,1
23.378,6,4,1
